,Unnamed: 0,Unnamed: 0.1,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date,total_pronouns,female_mentions,male_mentions,total,male_skewness,male_skewness_log
6813,6813,6813,PG57158_text,The Puppet Show of Memory,"Baring, Maurice",1874.0,1945.0,['en'],389,"{'Authors, English -- 20th century -- Biography', 'War correspondents -- Great Britain -- Biography', 'Travel writers -- Great Britain -- Biography', 'Baring, Maurice, 1874-1945'}",maurice,M,1924,17442,1211,3091,4302,2.5524360033030553,0.9370481985790241
6814,6814,6814,PG57161_text,"Notes of a Gold Digger, and Gold Diggers' Guide","Bonwick, James",1817.0,1906.0,['en'],34,{'Gold mines and mining -- Australia -- Victoria'},james,M,1867,754,13,75,88,5.769230769230769,1.7525387560747738
6815,6815,6815,PG57165_text,Mark Tidd: His Adventures and Strategies,"Kelland, Clarence Budington",1881.0,1964.0,['en'],47,"{'Friendship -- Juvenile fiction', 'Inventors -- Fiction', 'Michigan -- Juvenile fiction', 'Boys -- Juvenile fiction', 'Secret societies -- Juvenile fiction'}",clarence,M,1931,9996,121,2332,2453,19.272727272727273,2.958691001873642
6816,6816,6816,PG57166_text,Just a Girl,"Garvice, Charles",1850.0,1920.0,['en'],21,{'English fiction -- 19th century'},charles,M,1900,23817,5834,5452,11286,0.9345217689406925,-0.0677203576112435
6817,6817,6817,PG57167_text,My Japanese Wife: A Japanese Idyl,"Holland, Clive",1866.0,1959.0,['en'],49,"{'British -- Japan -- Fiction', 'Japan -- Fiction', 'Husband and wife -- Fiction'}",clive,M,1916,2953,603,210,813,0.3482587064676617,-1.0548096660097166
6818,6818,6818,PG57171_text,"The Camp Fire Girls; Or, The Secret of an Old Mill","Garis, Howard Roger",1873.0,1962.0,['en'],17,"{'Mystery and detective stories', 'Camp Fire Girls -- Juvenile fiction', 'Haunted places -- Juvenile fiction'}",howard,M,1923,7989,887,661,1548,0.7452085682074409,-0.29409114245789314
6819,6819,6819,PG57173_text,A Yankee Girl at Shiloh,"Curtis, Alice Turner",1860.0,1958.0,['en'],16,"{'Grant, Ulysses S. (Ulysses Simpson), 1822-1885 -- Juvenile fiction', 'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction', 'Tennessee -- History -- Civil War, 1861-1865 -- Juvenile fiction', 'African Americans -- History -- To 1863 -- Juvenile fiction', 'Shiloh, Battle of, Tenn., 1862 -- Juvenile fiction', 'Spies -- Juvenile fiction', 'War stories', 'Participation -- Juvenile fiction'}",alice,F,1910,3899,1489,400,1889,0.2686366689053056,-1.314395485576027
6820,6820,6820,PG57178_text,The Life of a Fossil Hunter,"Sternberg, Charles H. (Charles Hazelius)",1850.0,1943.0,['en'],34,"{'Paleontologists -- United States -- Biography', 'Sternberg, Charles H., (Charles Hazelius), 1850-1943', 'Fossils -- Collection and preservation -- United States -- History'}",charles,M,1900,6184,45,985,1030,21.88888888888889,3.085979151401769
6821,6821,6821,PG57179_text,"The Flowing Bowl: A Treatise on Drinks of All Kinds and of All Periods, Interspersed with Sundry Anecdotes and Reminiscences","Spencer, Edward",1844.0,1910.0,['en'],34,"{'Alcoholic beverages', 'Wine and wine making', 'Liquors'}",edward,M,1894,3251,57,486,543,8.526315789473685,2.143157356065944
6822,6822,6822,PG57180_text,"The Literary Shop, and Other Tales","Ford, James L. (James Lauren)",1854.0,1928.0,['en'],23,"{'Authorship -- Humor', 'American periodicals'}",james,M,1904,4960,227,1275,1502,5.616740088105727,1.7257514401111238
6823,6823,6823,PG57188_text,Beautiful Lakeland,"Abraham, Ashley Perry",1876.0,1951.0,['en'],16,{'Lake District (England)'},ashley,F,1926,883,18,129,147,7.166666666666667,1.9694406464655074
6824,6824,6824,PG57191_text,"Ornithological Biography, Volume 2 (of 5): An Account of the Habits of the Birds of the United States of America","Audubon, John James",1785.0,1851.0,['en'],23,{'Birds -- North America'},john,M,1835,17245,485,1726,2211,3.558762886597938,1.26941298070589
6825,6825,6825,PG57194_text,Scott Burton on the Range,"Cheyney, Edward G. (Edward Gheen)",1878.0,1950.0,['en'],10,"{'United States. Forest Service -- Juvenile fiction', 'Detective and mystery stories', 'Sheep ranchers -- Juvenile fiction', 'Western stories'}",edward,M,1928,7370,87,3155,3242,36.264367816091955,3.5908356563207295
6826,6826,6826,PG57195_text,"A Son of Mars, volume 1","Griffiths, Arthur",1838.0,1908.0,['en'],7,"{'Inheritance and succession -- Fiction', 'Soldiers -- Fiction', 'England -- Fiction'}",arthur,M,1888,4080,541,1336,1877,2.469500924214418,0.9040160752501096
6827,6827,6827,PG57196_text,"A Son of Mars, volume 2","Griffiths, Arthur",1838.0,1908.0,['en'],5,"{'Inheritance and succession -- Fiction', 'Soldiers -- Fiction', 'England -- Fiction'}",arthur,M,1888,3604,475,1141,1616,2.4021052631578947,0.8763455458274344
6828,6828,6828,PG57197_text,Mark Tidd in the Backwoods,"Kelland, Clarence Budington",1881.0,1964.0,['en'],7,"{'Uncles -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Vacations -- Juvenile fiction', 'Michigan -- Juvenile fiction', 'Boys -- Juvenile fiction'}",clarence,M,1931,9026,59,2150,2209,36.440677966101696,3.595685677215989
6829,6829,6829,PG57198_text,Regeneration,"Morgan, Thomas Hunt",1866.0,1945.0,['en'],15,{'Regeneration (Biology)'},thomas,M,1916,4966,1,281,281,281.0,5.638354669333745
6830,6830,6830,PG57199_text,Mark Tidd's Citadel,"Kelland, Clarence Budington",1881.0,1964.0,['en'],16,"{'Friendship -- Juvenile fiction', 'Hotels -- Juvenile fiction', 'Vermont -- Juvenile fiction', 'Vacations -- Juvenile fiction', 'Boys -- Juvenile fiction'}",clarence,M,1931,8643,16,1843,1859,115.1875,4.746561235430042
6831,6831,6831,PG5719_text,Janice Meredith: A Story of the American Revolution,"Ford, Paul Leicester",1865.0,1902.0,['en'],18,"{'United States -- History -- Revolution, 1775-1783 -- Fiction'}",paul,M,1915,21698,2299,5104,7403,2.2200956937799043,0.7975503002614444
6832,6832,6832,PG57201_text,Seventeen Years Among the Sea Dyaks of Borneo: A Record of Intimate Association with the Natives of the Bornean Jungles,"Gomes, Edwin Herbert",1862.0,1944.0,['en'],50,"{'Iban (Bornean people)', 'Sarawak (Malaysia) -- Description and travel'}",edwin,M,1912,8915,497,2593,3090,5.217303822937626,1.6519807594420357
6833,6833,6833,PG57203_text,Left to Themselves: Being the Ordeal of Philip and Gerald,"Prime-Stevenson, Edward",1858.0,1942.0,['en'],25,"{'Voyages and travels -- Fiction', 'Gay teenagers -- Fiction', 'Adventure stories', 'Boys -- Fiction'}",edward,M,1908,7692,110,2233,2343,20.3,3.0106208860477417
6834,6834,6834,PG57206_text,"Morocco, Its People and Places","De Amicis, Edmondo",1846.0,1908.0,['en'],26,{'Morocco -- Description and travel'},edmondo,M,1896,8720,187,1893,2080,10.122994652406417,2.3148095343547364
6835,6835,6835,PG57208_text,"The Jew, The Gypsy and El Islam","Burton, Richard Francis, Sir",1821.0,1890.0,['en'],125,"{'Islam', 'Romanies', 'Jews'}",richard,M,1871,4852,89,1161,1250,13.044943820224718,2.5684006119657514
6836,6836,6836,PG5721_text,A House of Gentlefolk,"Turgenev, Ivan Sergeevich",1818.0,1883.0,['en'],46,{'Russia -- Social life and customs -- Fiction'},ivan,M,1868,8906,2022,2858,4880,1.413452027695351,0.3460349589093959
6837,6837,6837,PG57224_text,The Mystery of Seal Islands,"Bardwell, Harrison",1881.0,,['en'],12,"{'Adventure stories', 'Langwell, Roberta (Fictitious character) -- Fiction', 'Sealing -- Juvenile fiction', 'Women air pilots -- Juvenile fiction'}",harrison,M,1931,5306,2035,367,2402,0.18034398034398033,-1.712889249822125
6838,6838,6838,PG57229_text,"Mark Tidd, Manufacturer","Kelland, Clarence Budington",1881.0,1964.0,['en'],10,"{'Michigan -- Juvenile fiction', 'Boys -- Juvenile fiction', 'Sawmills -- Juvenile fiction', 'Friendship -- Juvenile fiction'}",clarence,M,1931,9574,115,2233,2348,19.417391304347827,2.966169123476908
6839,6839,6839,PG57231_text,"The Hermitage, Home of Old Hickory","Horn, Stanley F.",1889.0,1980.0,['en'],15,"{'Hermitage (Hermitage, Tenn.)', 'Jackson, Andrew, 1767-1845 -- Homes and haunts -- Tennessee -- Hermitage'}",stanley,M,1939,6910,402,2949,3351,7.335820895522388,1.9927693201962553
6840,6840,6840,PG57235_text,Prospectus of the Scots New Zealand Land Company,"Matthew, Patrick",1790.0,1874.0,['en'],9,"{'New Zealand -- Emigration and immigration', 'Scots New Zealand Land Company'}",patrick,M,1840,647,20,68,88,3.4,1.2237754316221157
6841,6841,6841,PG57239_text,Japanese Plays and Playfellows,"Edwards, Osman",1864.0,1936.0,['en'],46,"{'Japanese drama', 'Japan -- Social life and customs', 'Theater -- Japan'}",osman,M,1914,4860,627,1092,1719,1.7416267942583732,0.5548196156719297
6842,6842,6842,PG57242_text,"The Treasure of the ""San Philipo""","Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],9,"{'Adventure stories', 'Treasure troves -- Juvenile fiction'}",percy,M,1926,5398,213,784,997,3.68075117370892,1.3031168546409826
6843,6843,6843,PG57243_text,Thinking as a Science,"Hazlitt, Henry",1894.0,1993.0,['en'],56,{'Thought and thinking'},henry,M,1944,4587,20,637,657,31.85,3.461037382018173
6844,6844,6844,PG57247_text,China Revolutionized,"Thomson, John Stuart",1869.0,1950.0,['en'],124,"{'China -- History -- Revolution, 1911-1912', 'China'}",john,M,1919,7395,444,1607,2051,3.619369369369369,1.2862998033052877
6845,6845,6845,PG57249_text,"My Queen: A Weekly Journal for Young Women. Issue 1. September 29, 1900.: From Farm to Fortune; or Only a Farmer's Daughter","Sheldon, Lurana",1862.0,1945.0,['en'],9,"{'Dime novels -- Periodicals', 'Popular literature -- Periodicals', 'Young women -- Periodicals'}",lurana,F,1912,4059,1019,636,1655,0.6241413150147204,-0.47137846988260257
6846,6846,6846,PG57250_text,The Book of the Native,"Roberts, Charles G. D., Sir",1860.0,1943.0,['en'],7,{'Canadian poetry -- 19th century'},charles,M,1910,719,57,197,254,3.456140350877193,1.2401524609034382
6847,6847,6847,PG57252_text,"The Indians of the Pike's Peak Region: Including an Account of the Battle of Sand Creek, and of Occurrences in El Paso County, Colorado, during the War with the Cheyennes and Arapahoes, in 1864 and 1868","Howbert, Irving",1846.0,1934.0,['en'],13,"{'El Paso County, Colo. -- History', 'Sand Creek Massacre, Colo., 1864', 'Indians of North America -- Colorado'}",irving,M,1896,4031,35,586,621,16.742857142857144,2.817971728087599
6848,6848,6848,PG57254_text,"""Good-Morning, Rosamond!""","Skinner, Constance Lindsay",1882.0,1939.0,['en'],5,"{'Man-woman relationships -- Fiction', 'Widows -- Fiction', 'Manners and customs -- Fiction'}",constance,F,1932,11984,2681,2221,4902,0.8284222305110034,-0.18823231434153181
6849,6849,6849,PG57258_text,"Hawaii National Park: A Guide for the Haleakala Section, Island of Maui, Hawaii","Ruhle, George Cornelius",1900.0,,['en'],16,{'Hawaii Volcanoes National Park (Hawaii)'},george,M,1950,910,15,148,163,9.866666666666667,2.289162072661905
6850,6850,6850,PG57272_text,The Depths of the Soul: Psycho-Analytical Studies,"Stekel, Wilhelm",1868.0,1940.0,['en'],34,{'Psychoanalysis'},wilhelm,M,1918,5585,411,960,1371,2.335766423357664,0.8483400699656473
6851,6851,6851,PG57274_text,"My Queen: A Weekly Journal for Young Women. Issue 2, October 6, 1900: Marion Marlowe's Courage; or, A Brave Girl's Struggle for Life and Honor","Sheldon, Lurana",1862.0,1945.0,['en'],9,"{'Dime novels -- Periodicals', 'Popular literature -- Periodicals', 'Young women -- Periodicals'}",lurana,F,1912,4075,820,513,1333,0.625609756097561,-0.4690284950875293
6852,6852,6852,PG57276_text,Yellow Star: A Story of East and West,"Eastman, Elaine Goodale",1863.0,1953.0,['en'],17,"{'Indians of North America -- Missions -- Juvenile fiction', 'Adopted children -- Juvenile fiction', 'Dakota Indians -- Juvenile fiction'}",elaine,F,1913,4286,1123,479,1602,0.42653606411398043,-0.8520583573275279
6853,6853,6853,PG57277_text,A Dreamer's Tales,"Dunsany, Lord",1878.0,1957.0,['en'],63,"{'Short stories', 'Fantasy fiction'}",lord,M,1928,3810,145,859,1004,5.924137931034482,1.779035179563681
6854,6854,6854,PG57287_text,"The Diary of a French Private: War-Imprisonment, 1914-1915","Riou, Gaston",1883.0,1958.0,['en'],26,"{'World War, 1914-1918 -- Prisoners and prisons', 'National characteristics, German'}",gaston,M,1933,8553,129,1828,1957,14.170542635658915,2.651165347652423
6855,6855,6855,PG57298_text,"Scott Burton, Forester","Cheyney, Edward G. (Edward Gheen)",1878.0,1950.0,['en'],7,"{'Forestry schools and education -- Juvenile fiction', 'Forests and forestry -- Juvenile fiction', 'College stories', 'Minnesota -- Juvenile fiction'}",edward,M,1928,7140,68,2279,2347,33.51470588235294,3.5119843240695774
6856,6856,6856,PG57299_text,The Peak District,"Gilchrist, Murray",1868.0,1917.0,['en'],10,{'Peak District (England) -- Description and travel'},murray,M,1918,625,77,53,130,0.6883116883116883,-0.373513508301562
6857,6857,6857,PG57301_text,The Luck of the Dudley Grahams: As Related in Extracts from Elizabeth Graham's Diary,"Haines, Alice Calhoun",1874.0,1965.0,['en'],9,"{'Boardinghouses -- Juvenile fiction', 'Airships -- Juvenile fiction', 'Fatherless families -- Juvenile fiction', 'Diary fiction'}",alice,F,1924,6567,765,1048,1813,1.3699346405228758,0.31476303105445164
6858,6858,6858,PG57306_text,My Day: Reminiscences of a Long Life,"Pryor, Sara Agnes Rice",1830.0,1912.0,['en'],16,"{'United States -- Social life and customs -- 1783-1865', 'United States -- Politics and government -- 1849-1877', 'Pryor, Roger A. (Roger Atkinson), 1828-1919', 'United States -- History -- Civil War, 1861-1865 -- Personal narratives', 'United States -- Social life and customs -- 1865-1918'}",sara,F,1880,13777,1083,2831,3914,2.6140350877192984,0.960895038110909
6859,6859,6859,PG57307_text,Fighting Germany's Spies,"Strother, French",1883.0,1933.0,['en'],13,"{'World War, 1914-1918 -- Secret service -- Germany', 'Germans -- United States'}",french,M,1933,4325,92,1764,1856,19.17391304347826,2.9535506595176964
6860,6860,6860,PG57308_text,The Mute Stones Speak: The Story of Archaeology in Italy,"MacKendrick, Paul Lachlan",1914.0,1998.0,['en'],64,{'Italy -- Antiquities'},paul,M,1964,2945,95,657,752,6.91578947368421,1.9338071268840695
6861,6861,6861,PG57315_text,Races and Peoples: Lectures on the Science of Ethnography,"Brinton, Daniel G. (Daniel Garrison)",1837.0,1899.0,['en'],36,{'Ethnology'},daniel,M,1887,3133,10,276,286,27.6,3.3178157727231046
6862,6862,6862,PG57316_text,West Point: An Intimate Picture of the National Military Academy and of the Life of the Cadet,"Richardson, Robert C. (Robert Charlwood)",1882.0,1954.0,['en'],47,{'United States Military Academy'},robert,M,1932,4904,73,1554,1627,21.28767123287671,3.058128089779202
6863,6863,6863,PG57317_text,The Secrets of the Self (Asrar-i Khudi) — A Philosophical Poem,"Iqbal, Muhammad, Sir",1877.0,1938.0,['en'],201,"{'Islamic poetry, Persian -- Translations into English'}",muhammad,M,1927,1779,13,607,620,46.69230769230769,3.843579433597961
6864,6864,6864,PG57320_text,Telescopic Work for Starlight Evenings,"Denning, William F. (William Frederick)",1848.0,1931.0,['en'],25,"{'Telescopes', ""Astronomy -- Observers' manuals"", 'Meteors'}",william,M,1898,4899,60,973,1033,16.216666666666665,2.786039519963904
6865,6865,6865,PG57321_text,Proverb Stories,"Alcott, Louisa May",1832.0,1888.0,['en'],60,"{'Conduct of life -- Juvenile fiction', ""Children's stories"", 'Children -- Conduct of life -- Juvenile fiction'}",louisa,F,1882,10734,1932,1815,3747,0.9394409937888198,-0.062470268073512185
6866,6866,6866,PG57325_text,Artful Anticks,"Herford, Oliver",1863.0,1935.0,['en'],24,"{'Animals -- Juvenile poetry', ""Children's poetry, American"", 'Wit and humor, Juvenile'}",oliver,M,1913,1015,113,138,251,1.2212389380530972,0.19986586644486404
6867,6867,6867,PG57327_text,"The Military Sketch-Book, Vol. 2 (of 2): Reminiscences of seventeen years in the service abroad and at home","Maginn, William",1793.0,1842.0,['en'],4,"{'Soldiers -- Conduct of life', 'Military biography', 'Bushrangers'}",william,M,1843,7108,253,1781,2034,7.0395256916996045,1.9515407945621412
6868,6868,6868,PG57333_text,Project Gutenberg Compilation of Short Stories by Chekhov,"Chekhov, Anton Pavlovich",1860.0,1904.0,['en'],1317,"{'Short stories, Russian -- Translations into English', 'Chekhov, Anton Pavlovich, 1860-1904 -- Translations into English', 'Russian fiction -- Translations into English', 'Russia -- Social life and customs -- Fiction'}",anton,M,1910,130828,16686,32638,49324,1.9560110272084381,0.67090720922886
6869,6869,6869,PG57335_text,"Light and Colour Theories, and their relation to light and colour standardization","Lovibond, Joseph W. (Joseph Williams)",1835.0,1918.0,['en'],17,"{'Light', 'Color'}",joseph,M,1885,309,1,4,4,4.0,1.3862943611198906
6870,6870,6870,PG57341_text,My Year in a Log Cabin,"Howells, William Dean",1837.0,1920.0,['en'],15,"{'Howells, William Dean, 1837-1920 -- Childhood and youth'}",william,M,1887,1250,51,128,179,2.5098039215686274,0.9202046311952914
6871,6871,6871,PG57344_text,"Captain Cook in New South Wales; Or, The Mystery of Naming Botany Bay","Bonwick, James",1817.0,1906.0,['en'],10,"{'Cook, James, 1728-1779', 'New South Wales -- History -- To 1788', 'Botany Bay (N.S.W.) -- History'}",james,M,1867,511,1,123,124,123.0,4.812184355372417
6872,6872,6872,PG57345_text,The Silver Caves: A Mining Story,"Ingersoll, Ernest",1852.0,1946.0,['en'],8,{'Silver mines and mining -- Fiction'},ernest,M,1902,2763,8,711,719,88.875,4.487230888123405
6873,6873,6873,PG57347_text,A Motor-Flight Through France,"Wharton, Edith",1862.0,1937.0,['en'],24,"{'Wharton, Edith, 1862-1937 -- Homes and haunts -- France', 'France -- Intellectual life -- 20th century', 'Authors, American -- Homes and haunts -- France', 'France -- Description and travel'}",edith,F,1912,1964,68,91,159,1.338235294117647,0.2913518013407433
6874,6874,6874,PG57350_text,"Military Service and Adventures in the Far East: Vol. 2 (of 2): Including Sketches of the Campaigns Against the Afghans in 1839, and the Sikhs in 1845-6.","MacKinnon, Daniel Henry",1813.0,1884.0,['en'],11,"{'British -- India -- Punjab -- History -- 19th century -- Sources', 'British -- Afghanistan -- History -- 19th century -- Sources', 'Great Britain. Army -- Military life', 'Sikh War, 1845-1846 -- Personal narratives, British', 'Afghan Wars -- Personal narratives, British'}",daniel,M,1863,2269,16,374,390,23.375,3.1516670751747506
